# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20200420073433
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0597.nc,45.37,47.18,36.7,39.03,1951-07-27T05:00:00Z,1956-09-06T09:00:00Z,Unknown institution,2020-01-26T18:08:04Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0607.nc,45.37,47.08,34.85,39.17,1934-09-22T16:40:12Z,1951-06-24T15:00:00Z,Unknown institution,2020-01-26T18:10:03Z,R,DEPH DOX1 TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0612.nc,45.38,46.62,35.03,37.55,1951-05-03T08:00:00Z,1951-05-20T05:00:00Z,Unknown institution,2020-01-26T18:10:02Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0613.nc,46.042,47.192,36.975,39.02,1953-07-18T15:10:12Z,1954-07-17T13:57:00Z,Unknown institution,2020-01-26T18:10:02Z,R,DEPH DOX1 PHPH SLCA TEMP PHOS PSAL NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0686.nc,42.39,46.583,29.6667,41.5,1991-08-11T00:00:00Z,1993-04-06T14:40:12Z,Unknown institution,2020-01-26T18:14:05Z,R,PRES PSAL TEMP DOX1 PHPH
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0760.nc,43.27,47.185,29.82,39.027,1962-11-19T15:00:00Z,1974-10-19T05:55:12Z,Unknown institution,2020-01-26T18:21:03Z,R,DEPH DOX1 ALK3 SLCA TEMP PHOS PSAL PHPH NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0786.nc,41.32,44.83,36.67,41.7,1976-06-25T11:00:00Z,1976-07-21T19:00:00Z,Unknown institution,2020-01-26T18:22:02Z,R,DEPH TEMP PSAL DOX1
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0809.nc,41.13,45.07,33.58,41.5,1923-08-21T16:00:00Z,1924-09-30T13:00:00Z,Unknown institution,2019-05-11T12:25:08Z,R,DEPH PRES TEMP PSAL DOX1
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0812.nc,45.4083,47.2486,35.3917,39.2583,1925-06-21T00:00:00Z,1926-08-22T01:49:48Z,Unknown institution,2019-08-03T07:30:02Z,R,DEPH DOX1 TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0828.nc,45.47,46,35.4,36.72,1992-12-23T09:00:00Z,1992-12-27T14:10:12Z,Unknown institution,2020-01-26T18:23:01Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0833.nc,41.582,43.15,40.383,41.75,1986-01-06T06:07:12Z,1988-10-27T07:10:12Z,Unknown institution,2020-01-26T18:24:27Z,R,PRES TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0895.nc,42.8,47.12,34.15,41.08,1955-07-16T04:00:00Z,1960-09-19T17:19:47Z,Unknown institution,2020-01-26T18:27:10Z,R,DEPH TEMP PSAL ALK3 DOX1 PHPH SLCA PHOS NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC0911.nc,46.5,46.92,31.48,32.28,1960-04-01T08:00:00Z,1961-10-29T09:00:00Z,Unknown institution,2020-01-26T18:28:34Z,R,DEPH PSAL PHPH DOX1 ALK3 TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1011.nc,45.33,46.3,34.87,35.7,1934-06-25T00:00:00Z,1934-07-22T15:30:00Z,Unknown institution,2019-08-03T07:35:22Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1012.nc,41.33,44.35,28.73,34,1925-05-02T06:00:00Z,1926-02-15T07:00:00Z,Unknown institution,2019-05-11T12:48:32Z,R,DEPH DOX1 PHPH PSAL TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1068.nc,44.6,45.032,35.617,36.8,1996-06-03T08:04:48Z,1996-06-10T05:45:00Z,Unknown institution,2020-01-26T18:39:39Z,R,PRES SLCA PHOS DOX1 PSAL TEMP
