# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20200420073416
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200321/BS_TS_MO_WD3044_20200321.nc,43.2233,43.2233,28.0248,28.0248,2020-03-21T00:02:25Z,2020-03-21T23:32:25Z,Unknown institution,2020-04-20T07:26:27Z,R,DEPH VHM0 VZMX VTPK VPED VPSP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_15360_20200322.nc,45.15,45.15,29.67,29.67,2020-03-22T06:00:00Z,2020-03-22T18:00:00Z,Unknown institution,2020-04-20T07:26:27Z,R,DEPH TEMP VGHS VGTA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_15428_20200322.nc,44.68,44.68,28.98,28.98,2020-03-22T06:00:00Z,2020-03-22T12:00:00Z,Unknown institution,2020-04-20T07:26:28Z,R,DEPH TEMP VGHS VGTA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_15480_20200322.nc,44.22,44.22,28.63,28.63,2020-03-22T06:00:00Z,2020-03-22T18:00:00Z,Unknown institution,2020-04-20T07:26:28Z,R,DEPH TEMP VGHS VGTA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_15499_20200322.nc,43.8,43.8,28.58,28.58,2020-03-22T06:00:00Z,2020-03-22T12:00:00Z,Unknown institution,2020-04-20T07:26:28Z,R,DEPH TEMP VGHS VGTA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_15552_20200322.nc,43.2,43.2,27.95,27.95,2020-03-22T06:00:00Z,2020-03-22T18:00:00Z,Unknown institution,2020-04-20T07:26:29Z,R,DEPH TEMP VGHS VGTA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_15655_20200322.nc,42.5,42.5,27.48,27.48,2020-03-22T06:00:00Z,2020-03-22T18:00:00Z,Unknown institution,2020-04-20T07:26:29Z,R,DEPH TEMP VGHS VGTA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17387_20200322.nc,40.9317,40.9317,38.3936,38.3936,2020-03-22T01:39:00Z,2020-03-22T11:39:00Z,Turkish State Meteorological Service,2020-04-20T07:26:29Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17426_20200322.nc,41.6864,41.6864,32.2594,32.2594,2020-03-22T09:39:00Z,2020-03-22T15:39:00Z,Turkish State Meteorological Service,2020-04-20T07:26:30Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20200322/BS_TS_MO_17445_20200322.nc,41.9006,41.9006,32.9778,32.9778,2020-03-22T09:17:00Z,2020-03-22T09:17:00Z,Turkish State Meteorological Service,2020-04-20T07:26:30Z,R,DEPH TEMP
